video_id,frame_id,class_id,predict_acc,xmin,ymin,xmax,ymax
./stmarc_video.avi,0,2.0,0.9199135303497314,234.93902587890625,39.78826904296875,277.85546875,123.93341064453125
./stmarc_video.avi,0,2.0,0.8308246731758118,271.3306884765625,0.0,295.09039306640625,20.737388610839844
./stmarc_video.avi,0,2.0,0.7915101051330566,206.4677734375,0.0,256.36676025390625,75.24302673339844
./stmarc_video.avi,0,0.0,0.7210558652877808,141.71945190429688,65.64785766601562,151.84439086914062,92.19255065917969
./stmarc_video.avi,0,0.0,0.538990318775177,88.54995727539062,44.88306427001953,96.63568115234375,68.69383239746094
./stmarc_video.avi,0,0.0,0.4271548092365265,95.79740905761719,39.291831970214844,104.38664245605469,63.88018035888672
./stmarc_video.avi,0,2.0,0.34207940101623535,234.86676025390625,0.0,255.58657836914062,14.024706840515137
./stmarc_video.avi,0,2.0,0.2529909312725067,234.585205078125,0.0,252.57595825195312,8.586885452270508
./stmarc_video.avi,1,2.0,0.9209670424461365,234.88925170898438,39.815948486328125,277.9687194824219,123.89881896972656
./stmarc_video.avi,1,2.0,0.8319752812385559,271.54522705078125,0.0,294.67425537109375,20.59720230102539
./stmarc_video.avi,1,2.0,0.8054132461547852,206.46913146972656,0.0,255.8190460205078,75.26513671875
./stmarc_video.avi,1,0.0,0.7174481749534607,141.68087768554688,65.79376220703125,151.89938354492188,92.38198852539062
./stmarc_video.avi,1,0.0,0.49456116557121277,89.04584503173828,45.31141662597656,97.24443817138672,69.02841186523438
./stmarc_video.avi,1,0.0,0.3961794972419739,95.95048522949219,38.855751037597656,105.50209045410156,64.07170867919922
./stmarc_video.avi,1,2.0,0.3640296459197998,234.89593505859375,0.0,254.6087646484375,12.843656539916992
./stmarc_video.avi,1,2.0,0.26965415477752686,234.62405395507812,0.0,252.66134643554688,8.726482391357422
./stmarc_video.avi,2,2.0,0.9191890954971313,234.89697265625,39.761417388916016,278.0035400390625,123.9840087890625
./stmarc_video.avi,2,2.0,0.8354630470275879,271.3894348144531,0.0,294.0639953613281,20.83671760559082
./stmarc_video.avi,2,2.0,0.8171858191490173,206.47650146484375,0.0,255.72958374023438,75.33538055419922
./stmarc_video.avi,2,0.0,0.7269917726516724,141.48483276367188,64.95867919921875,151.93914794921875,92.22543334960938
./stmarc_video.avi,2,0.0,0.5346620082855225,88.9485092163086,45.682472229003906,97.9046401977539,68.94976806640625
./stmarc_video.avi,2,0.0,0.4525544047355652,96.20756530761719,39.71112060546875,105.65971374511719,65.0648193359375
./stmarc_video.avi,2,2.0,0.35442498326301575,234.71804809570312,0.0,254.1357421875,12.112863540649414
./stmarc_video.avi,2,2.0,0.2824230194091797,234.53695678710938,0.006056785583496094,252.18356323242188,8.667803764343262
./stmarc_video.avi,3,2.0,0.9215728044509888,234.93118286132812,39.81585693359375,277.8993225097656,124.01161193847656
./stmarc_video.avi,3,2.0,0.8342709541320801,271.2596740722656,0.0,294.0647277832031,20.741567611694336
./stmarc_video.avi,3,2.0,0.7539048194885254,206.492431640625,0.0,255.8140869140625,75.3139419555664
./stmarc_video.avi,3,0.0,0.6824223399162292,141.31509399414062,64.60527038574219,151.8270263671875,92.66633605957031
./stmarc_video.avi,3,0.0,0.42131802439689636,89.48099517822266,45.719078063964844,97.65178680419922,68.6627197265625
./stmarc_video.avi,3,2.0,0.29899144172668457,234.47882080078125,0.0,254.4263916015625,12.000835418701172
./stmarc_video.avi,3,2.0,0.28806188702583313,234.52279663085938,0.0,252.53509521484375,8.727882385253906
./stmarc_video.avi,3,0.0,0.27566373348236084,96.27571105957031,40.10978698730469,106.00590515136719,66.28582000732422
./stmarc_video.avi,4,2.0,0.9208861589431763,234.90753173828125,39.8582878112793,277.95367431640625,123.93309020996094
./stmarc_video.avi,4,2.0,0.83955317735672,271.2149963378906,0.0,294.7973327636719,20.89529800415039
./stmarc_video.avi,4,2.0,0.8273108601570129,206.51123046875,0.0,255.98043823242188,75.22151184082031
./stmarc_video.avi,4,0.0,0.643237829208374,140.3194580078125,64.22465515136719,151.76568603515625,93.01666259765625
./stmarc_video.avi,4,2.0,0.306208074092865,234.810791015625,0.0,254.8599853515625,12.94224739074707
./stmarc_video.avi,4,0.0,0.27299824357032776,96.36885070800781,40.98138427734375,106.79722595214844,66.74372863769531
./stmarc_video.avi,4,2.0,0.25733599066734314,234.55514526367188,0.0,252.42593383789062,8.616888046264648
./stmarc_video.avi,5,2.0,0.9134441614151001,234.90316772460938,39.8775634765625,277.8907165527344,124.16062927246094
./stmarc_video.avi,5,2.0,0.8402197957038879,206.44158935546875,0.0,256.35308837890625,75.30023956298828
./stmarc_video.avi,5,2.0,0.8182039856910706,271.2904052734375,0.0,294.20416259765625,20.854825973510742
./stmarc_video.avi,5,0.0,0.604232132434845,140.32308959960938,63.87257385253906,151.89871215820312,92.88223266601562
./stmarc_video.avi,5,2.0,0.3024331331253052,234.79519653320312,0.0,255.60202026367188,13.73516845703125
./stmarc_video.avi,5,2.0,0.26122766733169556,234.55746459960938,0.0,252.5987548828125,8.583429336547852
./stmarc_video.avi,5,2.0,0.2579466700553894,281.94696044921875,92.75407409667969,296.31439208984375,133.51942443847656
./stmarc_video.avi,6,2.0,0.91752690076828,234.94017028808594,39.91157531738281,277.9185791015625,124.08708190917969
./stmarc_video.avi,6,2.0,0.859215259552002,206.5457763671875,0.0,255.8997802734375,75.30850982666016
./stmarc_video.avi,6,2.0,0.8318315148353577,271.21417236328125,0.0,294.16278076171875,20.725622177124023
./stmarc_video.avi,6,0.0,0.637920081615448,140.04592895507812,63.51559066772461,151.93490600585938,92.982177734375
./stmarc_video.avi,6,0.0,0.3622772991657257,97.12736511230469,40.93107604980469,107.09149169921875,67.01565551757812
./stmarc_video.avi,6,2.0,0.3353744447231293,234.82839965820312,0.0,254.65182495117188,12.017160415649414
./stmarc_video.avi,6,2.0,0.27204757928848267,234.5609130859375,0.00293731689453125,252.31906127929688,8.658515930175781
./stmarc_video.avi,7,2.0,0.9110240936279297,234.94662475585938,39.902809143066406,277.9347839355469,124.10123443603516
./stmarc_video.avi,7,2.0,0.8346355557441711,206.47573852539062,0.0,255.82577514648438,75.24305725097656
./stmarc_video.avi,7,2.0,0.8255053758621216,271.24200439453125,0.0,294.0933837890625,20.7500057220459
./stmarc_video.avi,7,0.0,0.6125491261482239,139.68115234375,63.3227424621582,151.74407958984375,91.49122619628906
./stmarc_video.avi,7,2.0,0.31490129232406616,234.8170166015625,0.0,254.77935791015625,12.837920188903809
./stmarc_video.avi,7,0.0,0.27148833870887756,282.0329895019531,92.85816955566406,296.1859436035156,132.6844940185547
./stmarc_video.avi,7,2.0,0.254142165184021,234.58193969726562,0.0,252.67855834960938,8.69403076171875
./stmarc_video.avi,8,2.0,0.916080117225647,234.91143798828125,39.916812896728516,277.9051513671875,124.03976440429688
./stmarc_video.avi,8,2.0,0.8287193179130554,271.2931213378906,0.0,294.3898010253906,20.845582962036133
./stmarc_video.avi,8,2.0,0.7894056439399719,206.4100341796875,0.0,255.87420654296875,74.96991729736328
./stmarc_video.avi,8,0.0,0.4813099205493927,139.01889038085938,62.965087890625,151.21115112304688,89.04887390136719
./stmarc_video.avi,8,2.0,0.3199435770511627,234.88433837890625,0.0,255.27484130859375,13.88677978515625
./stmarc_video.avi,8,0.0,0.2633530795574188,98.11397552490234,41.40526580810547,106.13751983642578,66.00669860839844
./stmarc_video.avi,9,2.0,0.9186062812805176,234.90240478515625,39.9234619140625,277.9476318359375,124.13040161132812
./stmarc_video.avi,9,2.0,0.841730535030365,206.42208862304688,0.12355804443359375,255.73281860351562,75.0833969116211
